area_m2,crop_id,h3_id,mean_confidence,year
5765.7564086914062,42,8428f59ffffffff,49.224267309795074,2022
8488614.4059594236,42,8426a13ffffffff,73.2549498884656,2022
7840435.6283636363,42,8426255ffffffff,66.636811734680748,2022
2566.7418823242188,42,8426045ffffffff,25.502863745059596,2022
17111.676574707031,42,8428f61ffffffff,26.889579972277488,2022
491403.46910113172,42,8426b59ffffffff,80.954539184514815,2022
491083.39819335938,42,8427ae5ffffffff,80.561700808307137,2022
646.1065673828125,42,8428969ffffffff,46,2022
23113.455078125,42,84261adffffffff,35.733720485898829,2022
92593.21149902344,42,8427535ffffffff,33.145615873467904,2022
22880.528991699219,42,8427aadffffffff,42.397022338033281,2022
631.3917236328125,42,8428f65ffffffff,28,2022
1157008.4200942095,42,84270a7ffffffff,37.997997018262282,2022
8857720.2293114755,42,842888bffffffff,39.043565097821379,2022
8630.5396118164062,42,8428b29ffffffff,27.230604945542755,2022
22544.321105957031,42,8426113ffffffff,45.796080177968228,2022
10023.681213378906,42,8427551ffffffff,34.561716941885784,2022
4012.019287109375,42,8426b23ffffffff,33.007686969774845,2022
35478.860717773438,42,8412dbdffffffff,35.595971066232437,2022
73063.266049852566,42,8426319ffffffff,28.559692872644153,2022
2610434.2366376091,42,8427abbffffffff,62.081636025333076,2022
3013.7647705078125,42,8427087ffffffff,31.017506305804492,2022
1932.1942749023438,42,8428943ffffffff,59.333657368364875,2022
22941.536437988281,42,8426ae5ffffffff,46.29544029836179,2022
2563.9205932617188,42,84278b1ffffffff,17.749255646789752,2022
64170.907775878906,42,84275e5ffffffff,33.353339837450164,2022
9886.047119140625,42,8427545ffffffff,33.191595536085536,2022
1976.3517456054688,42,8428adbffffffff,27.333386986946206,2022
498896.95153784659,42,8426309ffffffff,36.724711911185508,2022
25531.22216796875,42,8426b31ffffffff,36.6089605422994,2022
4510.3809814453125,42,8426a4bffffffff,35.714053025083928,2022
6939.1303100585938,42,8428f67ffffffff,33.723128989843332,2022
2015.3163452148438,42,84261e5ffffffff,30.329556309540255,2022
8980.0531616210938,42,84279a7ffffffff,36.277634279930211,2022
4258945.0535584688,42,8427ab9ffffffff,79.945905826460887,2022
18608.746887207031,42,84281ebffffffff,41.6049141548973,2022
52511.00390625,42,84275e1ffffffff,35.448046512963018,2022
3992617.3158475989,42,8427505ffffffff,75.048941660886925,2022
49950.534642836632,42,8426329ffffffff,32.94160719544373,2022
1821093.0744846719,42,8428891ffffffff,48.02957253320784,2022
46572684.0161937,42,8427a97ffffffff,85.527207127858489,2022
4570.7940063476562,42,8426285ffffffff,50.704796565970767,2022
46758.831298828125,42,8412de7ffffffff,29.935592893801452,2022
22493.331452014398,42,84270bdffffffff,27.960083004367476,2022
20573.096374511719,42,84278dbffffffff,24.11824103597402,2022
11049525.068998689,42,8426aebffffffff,65.903473344824846,2022
15193.314819335938,42,8426a21ffffffff,52.787162603759725,2022
11278703.101511039,42,84271b7ffffffff,61.080805074096588,2022
2898.257073615579,42,8426a29ffffffff,75.465590691272453,2022
3048353.9363563685,42,8428889ffffffff,57.539839535388772,2022
430672.43617302389,42,8427ad7ffffffff,31.989953981438855,2022
14256.738647460938,42,8428959ffffffff,31.955498133707895,2022
2613.5225219726562,42,8426a67ffffffff,48.496840479951018,2022
1362.0636596679688,42,84261abffffffff,21.498554112463715,2022
18698.966613769531,42,8426137ffffffff,31.431624820614861,2022
4476.7193603515625,42,8428957ffffffff,32.005072179926067,2022
17982.67626953125,42,84278d9ffffffff,29.3484032999859,2022
78310196.5253777,42,8426207ffffffff,82.389918194624116,2022
7994.5667114257812,42,8428b63ffffffff,34.584874167736338,2022
84965.787170410156,42,84278d5ffffffff,39.488540206221863,2022
8529.1236572265625,42,8427811ffffffff,39.282625365602726,2022
1928442.6450271907,42,8427a87ffffffff,75.838688666775582,2022
1280.5883178710938,42,8428963ffffffff,49.999967923602313,2022
126689.60821533203,42,842605bffffffff,34.840446518454385,2022
2818193.1458139461,42,8428d1dffffffff,60.321179146192925,2022
26209.861694335938,42,84278d1ffffffff,26.598244247515616,2022
24673.458862304688,42,84281edffffffff,31.542348969987504,2022
154708.68145751953,42,8428f25ffffffff,25.382456196554969,2022
2290378.2755126953,42,8426ae1ffffffff,86.312781381304688,2022
588522.53875732422,42,84288d1ffffffff,34.85301085206298,2022
110839.55509631586,42,8428b17ffffffff,43.890725607817544,2022
16133.531677246094,42,8427a8dffffffff,30.818730364331557,2022
24852972.492289945,42,84271b3ffffffff,73.907974154320286,2022
15189.836364746094,42,8427587ffffffff,27.434787341561183,2022
2061.015380859375,42,84261a7ffffffff,27.333367715326336,2022
869020.99857704318,42,8427adbffffffff,38.897152577124118,2022
24649542.031447228,42,8427a95ffffffff,78.155045409819337,2022
18374270.11739454,42,842718dffffffff,69.498089437616343,2022
1941.4509887695312,42,8426047ffffffff,23.668053958640854,2022
250392.06799890855,42,8428d67ffffffff,39.403514675512142,2022
30206241.277933039,42,8427a93ffffffff,80.186791510982815,2022
11356.424438476562,42,8412dabffffffff,32.219603051123507,2022
41122.261532772289,42,8428d55ffffffff,39.888421179445217,2022
1576064.017626235,42,84262c9ffffffff,50.66731501881911,2022
2581.9115600585938,42,8426a41ffffffff,38.7525211018788,2022
30775.435852050781,42,8426133ffffffff,26.808532328642716,2022
149791.20880126953,42,84262e5ffffffff,32.500154578975085,2022
1337.9042358398438,42,84261c5ffffffff,30.495633370153215,2022
1329.385009765625,42,8428a15ffffffff,32,2022
8704.0925903320312,42,84278c3ffffffff,41.0053963087152,2022
21712768.689004105,42,842636bffffffff,81.980184250847842,2022
3267.79296875,42,8426029ffffffff,24.201658699965932,2022
608.4000244140625,42,8428d51ffffffff,38,2022
6742272.1272518365,42,8428b0bffffffff,64.552021967586739,2022
4777.8343505859375,42,8427085ffffffff,29.000133111841361,2022
837056.08245921414,42,84275d1ffffffff,43.254325200698595,2022
1273.3106689453125,42,8428821ffffffff,34,2022
18292.043701171875,42,8428f63ffffffff,42.86358935765103,2022
1825.5300903320312,42,8428991ffffffff,33.33366669469568,2022
5903.0548706054688,42,84275adffffffff,50.5530804109461,2022
687659.58374023438,42,8428b67ffffffff,77.768958105092267,2022
9881.3826904296875,42,8426021ffffffff,23.866175654835043,2022
389540.82867431641,42,84261c1ffffffff,39.386200117502781,2022
3372.3541870117188,42,84261e7ffffffff,28.202630947065327,2022
43362.257934570312,42,8428185ffffffff,52.025691756018574,2022
9802.1121215820312,42,8426b61ffffffff,43.940210714586044,2022
12878.153564453125,42,84281b7ffffffff,53.028982988409034,2022
651.65960693359375,42,8426067ffffffff,28,2022
51924.424682617188,42,8426301ffffffff,33.204930304931352,2022
594573.00719736132,42,84288bdffffffff,72.5537025823754,2022
58667.805114746094,42,84281bdffffffff,41.780105307716816,2022
41935.862182617188,42,8412db7ffffffff,35.5938875532359,2022
634.45672607421875,42,8427403ffffffff,90,2022
1285.70556640625,42,8428f4dffffffff,43,2022
1428202.2405043656,42,8428b2bffffffff,81.9220334022597,2022
1324.54931640625,42,8426a23ffffffff,54,2022
9253.9226684570312,42,8428f33ffffffff,32.802140606691751,2022
53243.1044921875,42,842751dffffffff,34.095450623566848,2022
124797.94122314453,42,84261cdffffffff,27.728209916749954,2022
2559042.0273983227,42,8426a17ffffffff,58.217774506893718,2022
1500239.3739013672,42,8426027ffffffff,86.4838044256777,2022
2919731.9247917626,42,8428b07ffffffff,80.701798270609089,2022
7974.6528930664062,42,84260c9ffffffff,49.082681821331292,2022
