h3_id,year,crop_id,area_ha,mean_confidence
8426125ffffffff,2022,42,9.1079790443182,37.188559337385783
8426125ffffffff,2022,51,0.52733217179775238,27.99392476341929
8426125ffffffff,2022,53,3.0975481274373391,41.466664028910877
844441dffffffff,2022,53,0.53807168453931808,81.287153563522182
8444f49ffffffff,2022,53,12.622675344347954,36.875674004038963
8448dbbffffffff,2022,42,1.227398544549942,38.177143129817189
842741dffffffff,2022,42,0.38293858617544174,26.332881356235589
842741dffffffff,2022,53,0.0637037456035614,24
8448803ffffffff,2022,42,0.079034864902496338,23
8427ae1ffffffff,2022,51,290.77454319777439,61.448571767660084
8427ae1ffffffff,2022,52,4501.4945777370212,70.155064235228636
8427ae1ffffffff,2022,53,3724.5746030815671,68.088850792090213
84281b7ffffffff,2022,42,1.2878153398633003,53.028982690993963
84281b7ffffffff,2022,53,0.25734011083841324,30.001116312708266
8428a13ffffffff,2022,53,0.066267795860767365,42
84279d3ffffffff,2022,51,2.73068333577876,26.533672996583213
84279d3ffffffff,2022,52,5.7976844981312752,33.490872792043476
84279d3ffffffff,2022,53,6.1313590401235754,37.05798161358976
8427487ffffffff,2022,42,15.390212289988995,28.771010859051096
8427487ffffffff,2022,53,7.6395780146121979,22.592787717165066
8428955ffffffff,2022,51,0.89602848142385483,28.143218299221722
842a90bffffffff,2022,42,5.1640051752328873,46.502574703963582
8426c8dffffffff,2022,42,0.074706122279167175,34
8426c8dffffffff,2022,53,1.4170702770352364,41.368219680257866
8428829ffffffff,2022,42,0.32064332067966461,53.195331779998789
8426a3bffffffff,2022,42,704.73896235972643,71.139563299619113
8426243ffffffff,2022,42,1367.5535636884033,70.121109143823816
8426243ffffffff,2022,53,19.210311036556959,29.920274973214447
8426193ffffffff,2022,42,0.068916745483875275,15
8426193ffffffff,2022,53,3.8520257771015167,38.947123658779709
842aaabffffffff,2022,42,0.77150242775678635,40.54545237257657
8426ca9ffffffff,2022,42,0.30005883425474167,46.749904322264811
8426ca9ffffffff,2022,53,28.446110345423222,58.387531398175014
8444e3bffffffff,2022,53,1.3004602491855621,37.705982371748412
84270e3ffffffff,2022,42,1.5481819845736027,32.496307373106866
84270e3ffffffff,2022,53,0.059450630098581314,19
842615bffffffff,2022,51,4.0934463515877724,30.97444629406877
842615bffffffff,2022,52,105.96934211365148,75.0105102618546
842615bffffffff,2022,53,8.6379417301977384,28.9191735428656
8448c59ffffffff,2022,42,0.83915968984365463,37.911891489191248
8426f4bffffffff,2022,53,0.69236742705106735,31.094039994390066
8444c49ffffffff,2022,42,49.089314080774784,62.573640859896713
8444c49ffffffff,2022,53,83.289745569229126,55.514588147907439
8426a53ffffffff,2022,51,0.32731082290410995,34.994560277198872
8429b63ffffffff,2022,42,0.074192464351654053,36
8426b3bffffffff,2022,42,0.80432161688804626,33.335591420140872
84489edffffffff,2022,42,1.2475866228342056,38.687586490158552
84489edffffffff,2022,51,0.07808355987071991,29
8426dd5ffffffff,2022,53,2.0946303531527519,28.85004697379647
84275d9ffffffff,2022,42,112.9257036074996,60.7064064977186
84275d9ffffffff,2022,53,51.738103299777876,36.602096146139523
8426a13ffffffff,2022,42,848.86144138583359,73.254949870635656
8426a13ffffffff,2022,51,0.26716761291027069,25
8426a13ffffffff,2022,53,0.19979405403137207,22.320654190886124
842810dffffffff,2022,53,1.0928765907883644,38.750589632107889
8444ee1ffffffff,2022,53,0.075895898044109344,45
84288dbffffffff,2022,42,0.50359728187322617,25.623117506927592
84288dbffffffff,2022,52,0.12619315832853317,34.999452334924236
84288dbffffffff,2022,53,0.94230873137712479,27.468039886953687
842758bffffffff,2022,42,23.520984253024352,41.390853377562067
842758bffffffff,2022,53,28.190428085625172,33.811010833043376
8444e67ffffffff,2022,53,1.1642966493964195,47.799306262752872
8426e85ffffffff,2022,53,0.21813874691724777,28.997911748810637
842ab13ffffffff,2022,42,0.067784763872623444,40
8426695ffffffff,2022,53,0.49957961589097977,36.285726749306562
8426c15ffffffff,2022,42,0.36647428572177887,24.798708330390504
8426c15ffffffff,2022,53,16.45373647660017,76.6865441971836
8426159ffffffff,2022,51,546.89974130742689,83.286459531550079
8426159ffffffff,2022,52,249.11886379788905,71.46059869230902
8426159ffffffff,2022,53,57.282687544822693,75.150760876383657
8444ebbffffffff,2022,53,0.074370548129081726,33
84288d5ffffffff,2022,42,544.60131587815636,35.58766965776087
84288d5ffffffff,2022,53,1537.427871789228,55.131342081390621
8426353ffffffff,2022,42,57.789941642360361,39.030884750184256
8426353ffffffff,2022,53,2.0622682757675648,26.45728456878668
8444e07ffffffff,2022,42,0.84756337106227875,20.636132121837903
8444e07ffffffff,2022,53,4.7767512202262878,35.97070136571373
84278d7ffffffff,2022,51,10.98959996253252,32.892321476641165
84278d7ffffffff,2022,53,0.31357351690530777,24.995812496101838
8444ec3ffffffff,2022,53,12.635341748595238,56.394209849713427
8426219ffffffff,2022,42,276.28557224691497,61.41752733600191
8426219ffffffff,2022,53,144.24322278359358,46.298360697088604
8429ab9ffffffff,2022,42,39.795151509344578,31.666853442777864
8429ab9ffffffff,2022,51,3.8858850747346878,37.408370703752844
8429ab9ffffffff,2022,53,0.14393235743045807,32.499911948655452
84268a9ffffffff,2022,42,0.28275927901268005,17
84268a9ffffffff,2022,53,22.205251269042492,38.101942583281335
8427ad7ffffffff,2022,42,43.067243602755028,31.989953971015403
8427ad7ffffffff,2022,51,1.9714883528649807,33.06087625146472
8427ad7ffffffff,2022,52,0.47964374721050262,22.12363142630468
8427ad7ffffffff,2022,53,391.97409664556096,47.637785509976808
8427aa9ffffffff,2022,51,239.98051169416772,68.4931021496432
8427aa9ffffffff,2022,52,3458.3169467969706,79.7903844781463
8427aa9ffffffff,2022,53,2128.6925704258474,73.5433782545439
8427443ffffffff,2022,42,43.661443598568439,45.382665761988129
8426621ffffffff,2022,42,0.8222389817237854,40.668172644983308
842674dffffffff,2022,53,0.066654831171035767,20
842a121ffffffff,2022,42,32.47349938849608,38.026395539432855
8428865ffffffff,2022,42,0.6457965224981308,23.599537604648745
844890bffffffff,2022,51,0.07915564626455307,30
842898bffffffff,2022,42,0.12291128188371658,29
842898bffffffff,2022,53,0.18441886827349663,27.665862215569906
8427481ffffffff,2022,42,35.438422614861935,29.224446174500404
8427481ffffffff,2022,53,9.0411649718880653,24.729473852145343
8428851ffffffff,2022,42,152.34222306948084,50.243582106346004
8428851ffffffff,2022,51,0.064809001982212067,21
8428851ffffffff,2022,53,220.75927192177261,58.773993067259042
842a961ffffffff,2022,42,0.067947030067443848,23
8426105ffffffff,2022,53,1539.4435380712735,88.177914216948281
8429a0bffffffff,2022,42,0.59560921043157578,53.124666262995547
842a895ffffffff,2022,53,0.79574033617973328,27.004216859798923
84278cdffffffff,2022,42,0.43008227273821831,41.435484455080989
84278cdffffffff,2022,51,158.94161352515221,61.278201256821227
84278cdffffffff,2022,52,1920.1279300505187,72.385231118523777
84278cdffffffff,2022,53,1796.6454831059073,64.820106728965271
8427553ffffffff,2022,42,21.283632814884186,36.598119228037085
8427553ffffffff,2022,53,9.45002726745956,30.13155032751563
842a801ffffffff,2022,42,0.0691145732998848,36
84261e5ffffffff,2022,42,0.20153163373470306,30.329556401802083
84261e5ffffffff,2022,53,0.1346353143453598,29
8444f19ffffffff,2022,42,1.8511312529444695,24.707861291585264
8444f19ffffffff,2022,53,8.8016750978488538,31.565188145687191
8444c03ffffffff,2022,42,0.074945069849491119,25
842aa9bffffffff,2022,42,29.831560723483562,69.719110414211045
8444c21ffffffff,2022,42,0.45075899362564087,22.665587325111957
8444c21ffffffff,2022,53,3.4549422487616539,39.998839479892993
842635dffffffff,2022,42,132.96792539340609,42.694152429325044
842635dffffffff,2022,53,0.12394460290670395,29
8444c33ffffffff,2022,42,0.074100837111473083,24
84269c7ffffffff,2022,42,1.1920446828007698,40.708253506927768
8444c0dffffffff,2022,42,0.68053348362445831,27.887417303445563
8444c0dffffffff,2022,53,4.0197444347189926,34.417373079810751
8427ad3ffffffff,2022,42,98.05373283095804,53.068990678716368
8427ad3ffffffff,2022,53,222.26571174943271,52.221758853578272
842aa49ffffffff,2022,42,159.93312610343975,63.43227644373502
84279d1ffffffff,2022,42,0.12526309490203857,28
84279d1ffffffff,2022,51,4.1383727118372917,32.411514931317441
84279d1ffffffff,2022,52,7.4644180461764336,33.118058817504306
84279d1ffffffff,2022,53,6.146231934428215,36.899660270224565
8427081ffffffff,2022,42,0.11925754696130753,24
8426191ffffffff,2022,53,0.61724093556404114,24.888889709702045
8426d39ffffffff,2022,42,0.73550574481487274,19.701099020431045
8426149ffffffff,2022,51,0.12794201076030731,23
8426149ffffffff,2022,53,2.8784377351403236,31.843475484832268
842aa15ffffffff,2022,42,38.267739203484624,50.30288642523665
84288cbffffffff,2022,51,0.06326795369386673,36
84288cbffffffff,2022,53,2.5291619971394539,38.049247887613625
842ad09ffffffff,2022,42,0.36951443815932555,25.8181810469138
8426d19ffffffff,2022,53,4.4597628712654114,35.333005524882552
8428101ffffffff,2022,53,5.4936368465423584,49.697287714180241
842b8c9ffffffff,2022,42,0.44692123681306839,40.974650958386043
84275c5ffffffff,2022,42,8538.9234665177028,65.85216155434712
84275c5ffffffff,2022,53,1575.2821744809257,67.239781888012075
8426d87ffffffff,2022,53,30.69664105247049,35.8656390720903
8426de5ffffffff,2022,42,0.66950353980064392,30.556006547306364
8426de5ffffffff,2022,53,0.59606839716434479,28.004801160697259
8428839ffffffff,2022,51,0.12751069664955139,24
8428839ffffffff,2022,52,0.0634106993675232,18
8428839ffffffff,2022,53,0.063461661338806152,29
84288adffffffff,2022,42,0.0616893544793129,24
84288adffffffff,2022,51,19789.005620946991,84.288964293423291
84288adffffffff,2022,52,1489.940534373738,61.710664553304582
84288adffffffff,2022,53,3147.3040829059983,66.874586542094349
84276b3ffffffff,2022,42,16526.020106187956,86.646762194089447
84276b3ffffffff,2022,53,12.407833799807465,73.337586046033834
842aac7ffffffff,2022,42,11.693344958126545,39.946780351811135
8426133ffffffff,2022,42,3.077543593943119,26.808532428809428
8426133ffffffff,2022,53,0.53490110486745834,25.122128427993005
84489a7ffffffff,2022,42,2.3723974600434303,40.449622066821853
84489a7ffffffff,2022,53,0.076622575521469116,26
8426759ffffffff,2022,42,75.26816313713789,49.791056405253329
8426c51ffffffff,2022,42,15.018069490790367,64.985610162663178
8426c51ffffffff,2022,53,47.627425327897072,61.20258299709581
8426037ffffffff,2022,42,0.133779838681221,36
8444e1dffffffff,2022,42,2.463693268597126,39.313013409179526
8444e1dffffffff,2022,53,9.1617760062217712,61.897702001628467
8444d33ffffffff,2022,42,8.19956586509943,63.437763245050704
8444d33ffffffff,2022,53,180.59727746993303,66.610320460463768
8448b37ffffffff,2022,42,0.47931676357984543,40.833532555170493
8448b37ffffffff,2022,51,0.56002990901470184,31.721387912626707
8448db5ffffffff,2022,42,1.1510829329490662,61.793893813354174
8444c43ffffffff,2022,42,6.2250606790184975,26.269925646599457
8444c43ffffffff,2022,53,28.869978681206703,46.140436797787068
84488e3ffffffff,2022,53,0.0775054395198822,22
8426c03ffffffff,2022,42,4.6043194308876991,37.2398029627735
8426c03ffffffff,2022,53,3.5898278515128528,42.042783090222642
84276e1ffffffff,2022,42,0.87592872232198715,29.71499671207873
844883bffffffff,2022,53,0.39174951612949371,31.398259595475292
842674bffffffff,2022,42,0.066940031945705414,35
8429b55ffffffff,2022,52,0.59536224603652954,32.000067702715945
8427907ffffffff,2022,51,1.5287964679300785,34.641039800712882
8427907ffffffff,2022,52,3.1182583160698414,28.901173663481494
8427907ffffffff,2022,53,12.536187440156937,33.672857196205534
842aa65ffffffff,2022,42,213.25833325833082,69.227227746579288
842aa65ffffffff,2022,53,13.38475240021944,34.69389108059535
8428369ffffffff,2022,42,203.01188619130969,56.482054185715917
8428369ffffffff,2022,51,0.78493167459964752,22.723815816018845
8428d25ffffffff,2022,42,1.8424770114322504,26.06814653828825
8428d25ffffffff,2022,53,2.0181860439479351,23.617561543409114
8428805ffffffff,2022,42,0.064157187938690186,22
8428805ffffffff,2022,51,0.32160009443759918,23.400709852931236
8428805ffffffff,2022,53,0.12825553119182587,23.499987452194897
8427193ffffffff,2022,42,4306.5575825671649,78.703687866867881
8427193ffffffff,2022,53,2.3469064580167043,27.923587852985044
8426f09ffffffff,2022,53,111.75364082739047,83.842224809500436
8427997ffffffff,2022,42,0.44891563057899475,47.2777052698749
84278c3ffffffff,2022,42,0.87040926143527031,41.005396306344636
84278c3ffffffff,2022,51,336.11721095442772,77.355234285717358
84278c3ffffffff,2022,52,27.856712874025106,31.46448730831538
84278c3ffffffff,2022,53,774.04697632417083,66.705611055978039
84268dbffffffff,2022,42,0.21073239296674728,23.334188562921195
84268dbffffffff,2022,53,24.78787887096405,33.109251790320627
8426c45ffffffff,2022,53,0.50287578999996185,45.858774164771042
8428333ffffffff,2022,42,0.000815641792381511,24
8428333ffffffff,2022,53,0.069309428334236145,21
8427843ffffffff,2022,51,501.1329947412014,73.879158794693524
8427843ffffffff,2022,52,9132.5032443979489,80.744917411395718
8427843ffffffff,2022,53,3910.6286315510365,82.92620167022794
8428961ffffffff,2022,42,0.57765188813209534,47.330091216012811
8429b5dffffffff,2022,52,1.2702909409999847,33.119778553300073
8428845ffffffff,2022,42,0.84993615746498108,39.689820567776884
8428845ffffffff,2022,51,0.13028128445148468,26
84279a1ffffffff,2022,42,12.355261199176311,39.890565954501923
84279a1ffffffff,2022,51,1.3352271839976311,43.001583668124148
84279a1ffffffff,2022,52,0.19083255529403687,20.666557269573492
84279a1ffffffff,2022,53,1.9081116393208504,46.266683149395909
8428137ffffffff,2022,53,0.0663275271654129,26
84260cdffffffff,2022,42,0.46440287679433823,48.995396070266622
8426a1bffffffff,2022,42,6.5600830391049385,31.577048499193747
8426a1bffffffff,2022,51,0.1322430819272995,26.496947496603539
8426a1bffffffff,2022,53,0.79205682102371666,25.89921349825665
8426d33ffffffff,2022,42,3.2670472785830498,26.02118025053306
8426d33ffffffff,2022,53,32.707587279379368,43.738147052390765
8427513ffffffff,2022,42,570.4473628722277,72.199061918791671
8427513ffffffff,2022,53,103.66692473423832,64.04699020291639
8427983ffffffff,2022,42,1.4645679220557213,38.044328196584907
8427983ffffffff,2022,51,2.7272063791751862,25.935654434553232
8427983ffffffff,2022,52,4.6913637146353722,26.230163731451523
8427983ffffffff,2022,53,9.2054260894656181,31.808753566456375
84271a5ffffffff,2022,42,2061.3114788251764,72.274735094085742
84271a5ffffffff,2022,52,0.060224708169698715,35
84271a5ffffffff,2022,53,354.51738824907181,61.531480857519092
8426acbffffffff,2022,42,0.86866359412670135,27.612482476421189
8426acbffffffff,2022,53,0.66844528913497925,25.600131560045874
84266e5ffffffff,2022,42,19.002565145492554,41.673769730159776
8444c07ffffffff,2022,42,1.2021766677498817,27.126547704247312
8444c07ffffffff,2022,53,1.9459152773899191,44.5954249896992
8428f47ffffffff,2022,42,8.7027182299424624,45.155856786846179
8428f47ffffffff,2022,53,0.70113401114940643,42.286247080297251
842a16bffffffff,2022,42,0.13454220443964005,33.995018869529424
842a16bffffffff,2022,53,0.1344245970249176,65.499824965564
842746bffffffff,2022,42,0.12506784498691559,24
842746bffffffff,2022,53,0.37459919974207878,50.165627128453288
8427865ffffffff,2022,51,15.595948632032263,28.339511840553662
8427865ffffffff,2022,52,641.12820073174794,54.701753577574522
8427865ffffffff,2022,53,833.06369386030474,39.319206208274352
842718dffffffff,2022,42,1837.4270121944594,69.4980894360362
842718dffffffff,2022,53,1944.7984040041763,72.060719284083291
8428a8bffffffff,2022,53,0.1299879401922226,45
84275b9ffffffff,2022,42,2.451730988919735,30.350618216699743
84275b9ffffffff,2022,53,1.9215817227959633,28.242403707803362
84276a7ffffffff,2022,42,12.408674297350293,42.777529585667928
84276a7ffffffff,2022,53,0.38560813665390015,33.008710503288462
842aae9ffffffff,2022,42,40.147568745998775,46.519212985434685
842753bffffffff,2022,42,1.0264934375882149,44.316904846883709
842753bffffffff,2022,53,0.96145632863044739,36.798972662791229
8426c3dffffffff,2022,42,79.340476796031,53.003962394407765
8426c3dffffffff,2022,53,428.70711827546944,59.552298059180039
8427939ffffffff,2022,51,34.7063346542418,70.685003673650272
8427939ffffffff,2022,52,1.635703329581256,32.32150415482625
8427939ffffffff,2022,53,22.539825348132382,38.290091571848777
84275ebffffffff,2022,42,1871.6155535654402,61.926339031741811
84275ebffffffff,2022,53,150.05256890505552,36.933817029982393
8426189ffffffff,2022,42,0.067385561764240265,23
8426189ffffffff,2022,53,1.7567847147583961,29.843243110900112
8427899ffffffff,2022,51,382.23298433423042,86.154076315050432
8427899ffffffff,2022,53,79.5602981671691,51.169145688967518
842681bffffffff,2022,42,11.562178269028664,35.498194713234327
8444c9dffffffff,2022,42,23.781814232468605,74.852517295248788
8429b6dffffffff,2022,42,0.07468152791261673,34
8444411ffffffff,2022,53,0.68935561180114746,29.776429475227463
8428809ffffffff,2022,42,3.3038063645362854,33.822664541779666
8428809ffffffff,2022,51,0.32416772097349167,17.799823967677533
8428809ffffffff,2022,53,13.80366063863039,33.629546633941
8427847ffffffff,2022,51,10.388038468872216,32.971006342958461
8427847ffffffff,2022,52,1476.4591981972987,79.76766311463075
8427847ffffffff,2022,53,546.15629610419273,64.071397097454309
84278d3ffffffff,2022,42,0.062592819333076477,21
84278d3ffffffff,2022,51,3.6452647210920559,36.010828347815334
84278d3ffffffff,2022,53,0.752158559858799,22.823619083067882
84269b3ffffffff,2022,42,1594.3174497527821,88.12538921948763
8448ea1ffffffff,2022,42,7.0845074653625488,59.955462128302813
8427909ffffffff,2022,51,2742.443744097402,67.104247305313123
8427909ffffffff,2022,52,1229.2579252272117,48.992043544627982
8427909ffffffff,2022,53,5409.0802063104138,56.850448255503473
8444c2dffffffff,2022,53,0.98157721757888794,46.613955578631774
842743dffffffff,2022,42,207.30316658735859,61.677497404433815
842743dffffffff,2022,53,3.7678898676937704,39.287187437679592
842b99bffffffff,2022,42,69.464553892612457,60.285821112990568
842b99bffffffff,2022,52,0.065508082509040833,39
842b99bffffffff,2022,53,0.91773264855146408,34.361516157803834
8426d8dffffffff,2022,53,0.37305270135402679,57.3997390987541
84260c5ffffffff,2022,42,1.2705309838056564,52.481298841968169
842620bffffffff,2022,42,364.05417925050739,54.897853637138155
842620bffffffff,2022,53,25.2935860902071,32.689820813750345
8427685ffffffff,2022,42,568.91207057868746,60.309588893367433
8427685ffffffff,2022,53,0.1268954873085022,17
8426d15ffffffff,2022,53,0.14702174067497253,23.99999675668948
8426603ffffffff,2022,53,1.508656345307827,32.087314743177892
8427187ffffffff,2022,42,8035.8070238893088,74.719522264345954
8427187ffffffff,2022,53,18.950928991068814,40.276466136920632
842a90dffffffff,2022,42,0.27383126318454742,33.493230350384906
84278a5ffffffff,2022,42,0.12683353573083878,35.498894662606432
84278a5ffffffff,2022,51,3.7385518550872803,44.863017500165647
84278a5ffffffff,2022,52,12.623791635036469,34.474437804045543
84278a5ffffffff,2022,53,9.0607299506664276,37.45825391251342
842ba93ffffffff,2022,42,0.19342915713787079,30.001493435194458
8427931ffffffff,2022,51,187.16952142651175,69.035862264051488
8427931ffffffff,2022,52,3.2218024730682373,29.269588275469374
8427931ffffffff,2022,53,60.895163351940162,66.155535243076713
8428a3bffffffff,2022,53,0.066124685108661652,21
